timeframe,capital,strategy,max_concurrent,ml_threshold,sizing_config,total_resolved,wins,losses,winrate,final_balance,max_dd_usd,max_dd_pct,blown
D1,50.0,Swapzone,100,0.5,equal,1,1,0,100.0,165.02600000000075,0.0,0.0,False
D1,50.0,Swapzone,100,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,Swapzone,100,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,Swapzone,100,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,BPR,1,0.0,equal,12,10,2,83.33333333333334,797.6760319999994,58.71663400000034,11.361033432837012,False
D1,50.0,BPR,1,0.5,equal,10,10,0,100.0,856.3926659999997,0.0,0.0,False
D1,50.0,BPR,1,0.7,equal,11,11,0,100.0,912.5916660000003,0.0,0.0,False
D1,50.0,BPR,1,0.8,equal,8,8,0,100.0,630.6678259999999,0.0,0.0,False
D1,50.0,BPR,1,0.85,equal,4,4,0,100.0,356.2960919999996,0.0,0.0,False
D1,50.0,BPR,3,0.0,equal,13,11,2,84.61538461538461,853.8750319999999,58.71663400000034,11.361033432837012,False
D1,50.0,BPR,3,0.5,equal,11,11,0,100.0,912.5916660000003,0.0,0.0,False
D1,50.0,BPR,3,0.7,equal,11,11,0,100.0,912.5916660000003,0.0,0.0,False
D1,50.0,BPR,3,0.8,equal,8,8,0,100.0,630.6678259999999,0.0,0.0,False
D1,50.0,BPR,3,0.85,equal,4,4,0,100.0,356.2960919999996,0.0,0.0,False
D1,50.0,BPR,5,0.0,equal,13,11,2,84.61538461538461,853.8750319999999,58.71663400000034,11.361033432837012,False
D1,50.0,BPR,5,0.5,equal,11,11,0,100.0,912.5916660000003,0.0,0.0,False
D1,50.0,BPR,5,0.7,equal,11,11,0,100.0,912.5916660000003,0.0,0.0,False
D1,50.0,BPR,5,0.8,equal,8,8,0,100.0,630.6678259999999,0.0,0.0,False
D1,50.0,BPR,5,0.85,equal,4,4,0,100.0,356.2960919999996,0.0,0.0,False
D1,50.0,BPR,100,0.0,equal,13,11,2,84.61538461538461,853.8750319999999,58.71663400000034,11.361033432837012,False
D1,50.0,BPR,100,0.5,equal,11,11,0,100.0,912.5916660000003,0.0,0.0,False
D1,50.0,BPR,100,0.7,equal,11,11,0,100.0,912.5916660000003,0.0,0.0,False
D1,50.0,BPR,100,0.8,equal,8,8,0,100.0,630.6678259999999,0.0,0.0,False
D1,50.0,BPR,100,0.85,equal,4,4,0,100.0,356.2960919999996,0.0,0.0,False
D1,50.0,IC,1,0.0,equal,4,0,4,0.0,0.0,94.88229200000023,189.76458400000047,True
D1,50.0,IC,1,0.5,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,IC,1,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,IC,1,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,IC,1,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,IC,3,0.0,equal,4,0,4,0.0,0.0,94.88229200000023,189.76458400000047,True
D1,50.0,IC,3,0.5,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,IC,3,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,IC,3,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,IC,3,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,IC,5,0.0,equal,4,0,4,0.0,0.0,94.88229200000023,189.76458400000047,True
D1,50.0,IC,5,0.5,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,IC,5,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,IC,5,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,IC,5,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,IC,100,0.0,equal,4,0,4,0.0,0.0,94.88229200000023,189.76458400000047,True
D1,50.0,IC,100,0.5,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,IC,100,0.7,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,IC,100,0.8,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,IC,100,0.85,equal,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,COMBINED,1,0.0,equal,20,8,12,40.0,0.0,365.5003079999997,108.93505295231584,True
D1,50.0,COMBINED,1,0.5,equal,29,24,5,82.75862068965517,1743.6955719999987,108.0363099999995,34.84197069927802,False
D1,50.0,COMBINED,1,0.7,equal,27,27,0,100.0,2245.6603219999997,0.0,0.0,False
D1,50.0,COMBINED,1,0.8,equal,20,20,0,100.0,1778.1786679999996,0.0,0.0,False
D1,50.0,COMBINED,1,0.85,equal,11,11,0,100.0,1266.064849999998,0.0,0.0,False
D1,50.0,COMBINED,3,0.0,equal,76,34,42,44.73684210526316,1381.2978260000036,365.5003079999997,94.12955079445365,False
D1,50.0,COMBINED,3,0.5,equal,34,29,5,85.29411764705883,2213.868912000001,108.0363099999995,34.84197069927802,False
D1,50.0,COMBINED,3,0.7,equal,27,27,0,100.0,2245.6603219999997,0.0,0.0,False
D1,50.0,COMBINED,3,0.8,equal,20,20,0,100.0,1778.1786679999996,0.0,0.0,False
D1,50.0,COMBINED,3,0.85,equal,11,11,0,100.0,1266.064849999998,0.0,0.0,False
D1,50.0,COMBINED,5,0.0,equal,76,34,42,44.73684210526316,1381.2978260000036,365.5003079999997,94.12955079445365,False
D1,50.0,COMBINED,5,0.5,equal,34,29,5,85.29411764705883,2213.868912000001,108.0363099999995,34.84197069927802,False
D1,50.0,COMBINED,5,0.7,equal,27,27,0,100.0,2245.6603219999997,0.0,0.0,False
D1,50.0,COMBINED,5,0.8,equal,20,20,0,100.0,1778.1786679999996,0.0,0.0,False
D1,50.0,COMBINED,5,0.85,equal,11,11,0,100.0,1266.064849999998,0.0,0.0,False
D1,50.0,COMBINED,100,0.0,equal,76,34,42,44.73684210526316,1381.2978260000036,365.5003079999997,94.12955079445365,False
D1,50.0,COMBINED,100,0.5,equal,34,29,5,85.29411764705883,2213.868912000001,108.0363099999995,34.84197069927802,False
D1,50.0,COMBINED,100,0.7,equal,27,27,0,100.0,2245.6603219999997,0.0,0.0,False
D1,50.0,COMBINED,100,0.8,equal,20,20,0,100.0,1778.1786679999996,0.0,0.0,False
D1,50.0,COMBINED,100,0.85,equal,11,11,0,100.0,1266.064849999998,0.0,0.0,False
D1,100.0,FVG,1,0.0,equal,29,17,12,58.620689655172406,891.2262339999997,220.05824800000028,26.46698884261681,False
D1,100.0,FVG,1,0.5,equal,22,17,5,77.27272727272727,1286.2512459999998,108.0363099999995,26.46698884261681,False
D1,100.0,FVG,1,0.7,equal,16,16,0,100.0,1433.0686559999995,0.0,0.0,False
D1,100.0,FVG,1,0.8,equal,12,12,0,100.0,1247.5108419999997,0.0,0.0,False
D1,100.0,FVG,1,0.85,equal,7,7,0,100.0,1009.7687579999983,0.0,0.0,False
D1,100.0,FVG,3,0.0,equal,29,17,12,58.620689655172406,891.2262339999997,220.05824800000028,26.46698884261681,False
D1,100.0,FVG,3,0.5,equal,22,17,5,77.27272727272727,1286.2512459999998,108.0363099999995,26.46698884261681,False
D1,100.0,FVG,3,0.7,equal,16,16,0,100.0,1433.0686559999995,0.0,0.0,False
D1,100.0,FVG,3,0.8,equal,12,12,0,100.0,1247.5108419999997,0.0,0.0,False
D1,100.0,FVG,3,0.85,equal,7,7,0,100.0,1009.7687579999983,0.0,0.0,False
D1,100.0,FVG,5,0.0,equal,29,17,12,58.620689655172406,891.2262339999997,220.05824800000028,26.46698884261681,False
D1,100.0,FVG,5,0.5,equal,22,17,5,77.27272727272727,1286.2512459999998,108.0363099999995,26.46698884261681,False
D1,100.0,FVG,5,0.7,equal,16,16,0,100.0,1433.0686559999995,0.0,0.0,False
D1,100.0,FVG,5,0.8,equal,12,12,0,100.0,1247.5108419999997,0.0,0.0,False
D1,100.0,FVG,5,0.85,equal,7,7,0,100.0,1009.7687579999983,0.0,0.0,False
D1,100.0,FVG,100,0.0,equal,29,17,12,58.620689655172406,891.2262339999997,220.05824800000028,26.46698884261681,False
D1,100.0,FVG,100,0.5,equal,22,17,5,77.27272727272727,1286.2512459999998,108.0363099999995,26.46698884261681,False
D1,100.0,FVG,100,0.7,equal,16,16,0,100.0,1433.0686559999995,0.0,0.0,False
D1,100.0,FVG,100,0.8,equal,12,12,0,100.0,1247.5108419999997,0.0,0.0,False
D1,100.0,FVG,100,0.85,equal,7,7,0,100.0,1009.7687579999983,0.0,0.0,False
D1,100.0,OB,1,0.0,equal,2,0,2,0.0,0.0,120.7009479999997,120.70094799999971,True
D1,100.0,OB,1,0.5,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,OB,1,0.7,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,OB,1,0.8,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,OB,1,0.85,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,OB,3,0.0,equal,2,0,2,0.0,0.0,120.7009479999997,120.70094799999971,True
D1,100.0,OB,3,0.5,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,OB,3,0.7,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,OB,3,0.8,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,OB,3,0.85,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,OB,5,0.0,equal,2,0,2,0.0,0.0,120.7009479999997,120.70094799999971,True
D1,100.0,OB,5,0.5,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,OB,5,0.7,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,OB,5,0.8,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,OB,5,0.85,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,OB,100,0.0,equal,2,0,2,0.0,0.0,120.7009479999997,120.70094799999971,True
D1,100.0,OB,100,0.5,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,OB,100,0.7,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,OB,100,0.8,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,OB,100,0.85,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,BB,1,0.0,equal,2,0,2,0.0,96.0,4.0,4.0,False
D1,100.0,BB,1,0.5,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,BB,1,0.7,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,BB,1,0.8,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,BB,1,0.85,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,BB,3,0.0,equal,2,0,2,0.0,96.0,4.0,4.0,False
D1,100.0,BB,3,0.5,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,BB,3,0.7,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,BB,3,0.8,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,BB,3,0.85,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,BB,5,0.0,equal,2,0,2,0.0,96.0,4.0,4.0,False
D1,100.0,BB,5,0.5,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,BB,5,0.7,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,BB,5,0.8,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,BB,5,0.85,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,BB,100,0.0,equal,2,0,2,0.0,96.0,4.0,4.0,False
D1,100.0,BB,100,0.5,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,BB,100,0.7,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,BB,100,0.8,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,BB,100,0.85,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,Swapzone,1,0.0,equal,2,0,2,0.0,0.0,185.16015399999924,185.16015399999924,True
D1,100.0,Swapzone,1,0.5,equal,1,1,0,100.0,215.02600000000075,0.0,0.0,False
D1,100.0,Swapzone,1,0.7,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,Swapzone,1,0.8,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,Swapzone,1,0.85,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,Swapzone,3,0.0,equal,2,0,2,0.0,0.0,185.16015399999924,185.16015399999924,True
D1,100.0,Swapzone,3,0.5,equal,1,1,0,100.0,215.02600000000075,0.0,0.0,False
D1,100.0,Swapzone,3,0.7,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,Swapzone,3,0.8,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,Swapzone,3,0.85,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,Swapzone,5,0.0,equal,2,0,2,0.0,0.0,185.16015399999924,185.16015399999924,True
D1,100.0,Swapzone,5,0.5,equal,1,1,0,100.0,215.02600000000075,0.0,0.0,False
D1,100.0,Swapzone,5,0.7,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,Swapzone,5,0.8,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,Swapzone,5,0.85,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,Swapzone,100,0.0,equal,2,0,2,0.0,0.0,185.16015399999924,185.16015399999924,True
D1,100.0,Swapzone,100,0.5,equal,1,1,0,100.0,215.02600000000075,0.0,0.0,False
D1,100.0,Swapzone,100,0.7,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,Swapzone,100,0.8,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,Swapzone,100,0.85,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,BPR,1,0.0,equal,12,10,2,83.33333333333334,847.6760319999994,58.71663400000034,10.358868902061184,False
D1,100.0,BPR,1,0.5,equal,10,10,0,100.0,906.3926659999997,0.0,0.0,False
D1,100.0,BPR,1,0.7,equal,11,11,0,100.0,962.5916660000003,0.0,0.0,False
D1,100.0,BPR,1,0.8,equal,8,8,0,100.0,680.6678259999999,0.0,0.0,False
D1,100.0,BPR,1,0.85,equal,4,4,0,100.0,406.2960919999996,0.0,0.0,False
D1,100.0,BPR,3,0.0,equal,13,11,2,84.61538461538461,903.8750319999999,58.71663400000034,10.358868902061184,False
D1,100.0,BPR,3,0.5,equal,11,11,0,100.0,962.5916660000003,0.0,0.0,False
D1,100.0,BPR,3,0.7,equal,11,11,0,100.0,962.5916660000003,0.0,0.0,False
D1,100.0,BPR,3,0.8,equal,8,8,0,100.0,680.6678259999999,0.0,0.0,False
D1,100.0,BPR,3,0.85,equal,4,4,0,100.0,406.2960919999996,0.0,0.0,False
D1,100.0,BPR,5,0.0,equal,13,11,2,84.61538461538461,903.8750319999999,58.71663400000034,10.358868902061184,False
D1,100.0,BPR,5,0.5,equal,11,11,0,100.0,962.5916660000003,0.0,0.0,False
D1,100.0,BPR,5,0.7,equal,11,11,0,100.0,962.5916660000003,0.0,0.0,False
D1,100.0,BPR,5,0.8,equal,8,8,0,100.0,680.6678259999999,0.0,0.0,False
D1,100.0,BPR,5,0.85,equal,4,4,0,100.0,406.2960919999996,0.0,0.0,False
D1,100.0,BPR,100,0.0,equal,13,11,2,84.61538461538461,903.8750319999999,58.71663400000034,10.358868902061184,False
D1,100.0,BPR,100,0.5,equal,11,11,0,100.0,962.5916660000003,0.0,0.0,False
D1,100.0,BPR,100,0.7,equal,11,11,0,100.0,962.5916660000003,0.0,0.0,False
D1,100.0,BPR,100,0.8,equal,8,8,0,100.0,680.6678259999999,0.0,0.0,False
D1,100.0,BPR,100,0.85,equal,4,4,0,100.0,406.2960919999996,0.0,0.0,False
D1,100.0,IC,1,0.0,equal,6,0,6,0.0,0.0,175.25378999999975,175.25378999999975,True
D1,100.0,IC,1,0.5,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,IC,1,0.7,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,IC,1,0.8,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,IC,1,0.85,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,IC,3,0.0,equal,6,0,6,0.0,0.0,175.25378999999975,175.25378999999975,True
D1,100.0,IC,3,0.5,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,IC,3,0.7,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,IC,3,0.8,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,IC,3,0.85,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,IC,5,0.0,equal,6,0,6,0.0,0.0,175.25378999999975,175.25378999999975,True
D1,100.0,IC,5,0.5,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,IC,5,0.7,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,IC,5,0.8,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,IC,5,0.85,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,IC,100,0.0,equal,6,0,6,0.0,0.0,175.25378999999975,175.25378999999975,True
D1,100.0,IC,100,0.5,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,IC,100,0.7,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,IC,100,0.8,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,IC,100,0.85,equal,0,0,0,0.0,100.0,0.0,0.0,False
D1,100.0,COMBINED,1,0.0,equal,65,27,38,41.53846153846154,1081.0458340000005,365.5003079999997,94.80677360858249,False
D1,100.0,COMBINED,1,0.5,equal,29,24,5,82.75862068965517,1793.6955719999987,108.0363099999995,26.46698884261681,False
D1,100.0,COMBINED,1,0.7,equal,27,27,0,100.0,2295.6603219999997,0.0,0.0,False
D1,100.0,COMBINED,1,0.8,equal,20,20,0,100.0,1828.1786679999996,0.0,0.0,False
D1,100.0,COMBINED,1,0.85,equal,11,11,0,100.0,1316.064849999998,0.0,0.0,False
D1,100.0,COMBINED,3,0.0,equal,76,34,42,44.73684210526316,1431.2978260000036,365.5003079999997,69.03628518984075,False
D1,100.0,COMBINED,3,0.5,equal,34,29,5,85.29411764705883,2263.868912000001,108.0363099999995,26.46698884261681,False
D1,100.0,COMBINED,3,0.7,equal,27,27,0,100.0,2295.6603219999997,0.0,0.0,False
D1,100.0,COMBINED,3,0.8,equal,20,20,0,100.0,1828.1786679999996,0.0,0.0,False
D1,100.0,COMBINED,3,0.85,equal,11,11,0,100.0,1316.064849999998,0.0,0.0,False
D1,100.0,COMBINED,5,0.0,equal,76,34,42,44.73684210526316,1431.2978260000036,365.5003079999997,69.03628518984075,False
D1,100.0,COMBINED,5,0.5,equal,34,29,5,85.29411764705883,2263.868912000001,108.0363099999995,26.46698884261681,False
D1,100.0,COMBINED,5,0.7,equal,27,27,0,100.0,2295.6603219999997,0.0,0.0,False
D1,100.0,COMBINED,5,0.8,equal,20,20,0,100.0,1828.1786679999996,0.0,0.0,False
D1,100.0,COMBINED,5,0.85,equal,11,11,0,100.0,1316.064849999998,0.0,0.0,False
D1,100.0,COMBINED,100,0.0,equal,76,34,42,44.73684210526316,1431.2978260000036,365.5003079999997,69.03628518984075,False
D1,100.0,COMBINED,100,0.5,equal,34,29,5,85.29411764705883,2263.868912000001,108.0363099999995,26.46698884261681,False
D1,100.0,COMBINED,100,0.7,equal,27,27,0,100.0,2295.6603219999997,0.0,0.0,False
D1,100.0,COMBINED,100,0.8,equal,20,20,0,100.0,1828.1786679999996,0.0,0.0,False
D1,100.0,COMBINED,100,0.85,equal,11,11,0,100.0,1316.064849999998,0.0,0.0,False
D1,50.0,FVG,1,0.0,weighted,29,17,12,58.620689655172406,1238.2839679999997,315.6344960000006,36.361937422000096,False
D1,50.0,FVG,1,0.5,weighted,22,17,5,77.27272727272727,1796.3934920000002,155.09511999999904,36.361937422000096,False
D1,50.0,FVG,1,0.7,weighted,16,16,0,100.0,2030.387811999999,0.0,0.0,False
D1,50.0,FVG,1,0.8,weighted,12,12,0,100.0,1742.2586839999994,0.0,0.0,False
D1,50.0,FVG,1,0.85,weighted,7,7,0,100.0,1422.0210159999979,0.0,0.0,False
D1,50.0,FVG,3,0.0,weighted,29,17,12,58.620689655172406,1238.2839679999997,315.6344960000006,36.361937422000096,False
D1,50.0,FVG,3,0.5,weighted,22,17,5,77.27272727272727,1796.3934920000002,155.09511999999904,36.361937422000096,False
D1,50.0,FVG,3,0.7,weighted,16,16,0,100.0,2030.387811999999,0.0,0.0,False
D1,50.0,FVG,3,0.8,weighted,12,12,0,100.0,1742.2586839999994,0.0,0.0,False
D1,50.0,FVG,3,0.85,weighted,7,7,0,100.0,1422.0210159999979,0.0,0.0,False
D1,50.0,FVG,5,0.0,weighted,29,17,12,58.620689655172406,1238.2839679999997,315.6344960000006,36.361937422000096,False
D1,50.0,FVG,5,0.5,weighted,22,17,5,77.27272727272727,1796.3934920000002,155.09511999999904,36.361937422000096,False
D1,50.0,FVG,5,0.7,weighted,16,16,0,100.0,2030.387811999999,0.0,0.0,False
D1,50.0,FVG,5,0.8,weighted,12,12,0,100.0,1742.2586839999994,0.0,0.0,False
D1,50.0,FVG,5,0.85,weighted,7,7,0,100.0,1422.0210159999979,0.0,0.0,False
D1,50.0,FVG,100,0.0,weighted,29,17,12,58.620689655172406,1238.2839679999997,315.6344960000006,36.361937422000096,False
D1,50.0,FVG,100,0.5,weighted,22,17,5,77.27272727272727,1796.3934920000002,155.09511999999904,36.361937422000096,False
D1,50.0,FVG,100,0.7,weighted,16,16,0,100.0,2030.387811999999,0.0,0.0,False
D1,50.0,FVG,100,0.8,weighted,12,12,0,100.0,1742.2586839999994,0.0,0.0,False
D1,50.0,FVG,100,0.85,weighted,7,7,0,100.0,1422.0210159999979,0.0,0.0,False
D1,50.0,OB,1,0.0,weighted,2,0,2,0.0,0.0,173.24489599999924,346.4897919999985,True
D1,50.0,OB,1,0.5,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,OB,1,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,OB,1,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,OB,1,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,OB,3,0.0,weighted,2,0,2,0.0,0.0,173.24489599999924,346.4897919999985,True
D1,50.0,OB,3,0.5,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,OB,3,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,OB,3,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,OB,3,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,OB,5,0.0,weighted,2,0,2,0.0,0.0,173.24489599999924,346.4897919999985,True
D1,50.0,OB,5,0.5,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,OB,5,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,OB,5,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,OB,5,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,OB,100,0.0,weighted,2,0,2,0.0,0.0,173.24489599999924,346.4897919999985,True
D1,50.0,OB,100,0.5,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,OB,100,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,OB,100,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,OB,100,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,BB,1,0.0,weighted,2,0,2,0.0,46.0,4.0,8.0,False
D1,50.0,BB,1,0.5,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,BB,1,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,BB,1,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,BB,1,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,BB,3,0.0,weighted,2,0,2,0.0,46.0,4.0,8.0,False
D1,50.0,BB,3,0.5,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,BB,3,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,BB,3,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,BB,3,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,BB,5,0.0,weighted,2,0,2,0.0,46.0,4.0,8.0,False
D1,50.0,BB,5,0.5,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,BB,5,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,BB,5,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,BB,5,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,BB,100,0.0,weighted,2,0,2,0.0,46.0,4.0,8.0,False
D1,50.0,BB,100,0.5,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,BB,100,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,BB,100,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,BB,100,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,Swapzone,1,0.0,weighted,2,0,2,0.0,0.0,265.62180799999896,531.2436159999979,True
D1,50.0,Swapzone,1,0.5,weighted,1,1,0,100.0,165.02600000000075,0.0,0.0,False
D1,50.0,Swapzone,1,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,Swapzone,1,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,Swapzone,1,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,Swapzone,3,0.0,weighted,2,0,2,0.0,0.0,265.62180799999896,531.2436159999979,True
D1,50.0,Swapzone,3,0.5,weighted,1,1,0,100.0,165.02600000000075,0.0,0.0,False
D1,50.0,Swapzone,3,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,Swapzone,3,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,Swapzone,3,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,Swapzone,5,0.0,weighted,2,0,2,0.0,0.0,265.62180799999896,531.2436159999979,True
D1,50.0,Swapzone,5,0.5,weighted,1,1,0,100.0,165.02600000000075,0.0,0.0,False
D1,50.0,Swapzone,5,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,Swapzone,5,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,Swapzone,5,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,Swapzone,100,0.0,weighted,2,0,2,0.0,0.0,265.62180799999896,531.2436159999979,True
D1,50.0,Swapzone,100,0.5,weighted,1,1,0,100.0,165.02600000000075,0.0,0.0,False
D1,50.0,Swapzone,100,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,Swapzone,100,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,Swapzone,100,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
D1,50.0,BPR,1,0.0,weighted,12,10,2,83.33333333333334,1143.7895639999997,84.41476800000055,12.04320888382695,False
